Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,NU,Nunavut,Nunavut,Pine,Pin,Federal land,Terres fédérales,,u,,u
2007,2007,NU,Nunavut,Nunavut,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2007,2007,NU,Nunavut,Nunavut,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,NU,Nunavut,Nunavut,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,NU,Nunavut,Nunavut,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,NU,Nunavut,Nunavut,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Provincial land,Terres provinciales,206,a,206,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Private land,Terres privées,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Provincial land,Terres provinciales,6347,a,6347,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Provincial land,Terres provinciales,5,a,5,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Private land,Terres privées,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,185,a,185,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Provincial land,Terres provinciales,14,a,14,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Private land,Terres privées,94,e,94,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Provincial land,Terres provinciales,16,a,16,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Private land,Terres privées,485,e,485,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Private land,Terres privées,1,e,1,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,e,0,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,76,e,76,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,48,a,48,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,25,e,25,e
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Provincial land,Terres provinciales,1,a,1,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Private land,Terres privées,162,a,162,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Provincial land,Terres provinciales,2071,a,2071,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Private land,Terres privées,7508,a,7508,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Private land,Terres privées,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,,n,,n
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,n,,n
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,2,a,2,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Provincial land,Terres provinciales,3073,a,3073,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Private land,Terres privées,300,e,300,e
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Provincial land,Terres provinciales,10426,a,10426,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Private land,Terres privées,5000,e,5000,e
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Private land,Terres privées,0,e,0,e
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,e,0,e
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,3484,e,3484,e
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,3,a,3,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,e,0,e
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
2007,2007,QC,Quebec,Québec,Pine,Pin,Provincial land,Terres provinciales,19423,r,19423,r
2007,2007,QC,Quebec,Québec,Pine,Pin,Private land,Terres privées,2079,a,2079,a
2007,2007,QC,Quebec,Québec,Spruce,Épinette,Provincial land,Terres provinciales,51554,r,51554,r
2007,2007,QC,Quebec,Québec,Spruce,Épinette,Private land,Terres privées,6328,a,6328,a
2007,2007,QC,Quebec,Québec,Fir,Sapin,Provincial land,Terres provinciales,765,r,765,r
2007,2007,QC,Quebec,Québec,Fir,Sapin,Private land,Terres privées,,n,,n
2007,2007,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2007,2007,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,n,,n
2007,2007,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,538,r,538,r
2007,2007,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,82,a,82,a
2007,2007,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,691,r,691,r
2007,2007,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,236,a,236,a
2007,2007,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2007,2007,ON,Ontario,Ontario,Pine,Pin,Provincial land,Terres provinciales,30028,a,30028,a
2007,2007,ON,Ontario,Ontario,Pine,Pin,Private land,Terres privées,,u,,u
2007,2007,ON,Ontario,Ontario,Spruce,Épinette,Provincial land,Terres provinciales,44574,a,44574,a
2007,2007,ON,Ontario,Ontario,Spruce,Épinette,Private land,Terres privées,,u,,u
2007,2007,ON,Ontario,Ontario,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,ON,Ontario,Ontario,Fir,Sapin,Private land,Terres privées,,u,,u
2007,2007,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2007,2007,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2007,2007,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,12,a,12,a
2007,2007,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2007,2007,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,83,a,83,a
2007,2007,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2007,2007,ON,Ontario,Ontario,Unspecified,Indéterminée,Provincial land,Terres provinciales,29,a,29,a
2007,2007,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2007,2007,MB,Manitoba,Manitoba,Pine,Pin,Provincial land,Terres provinciales,1147,a,1147,a
2007,2007,MB,Manitoba,Manitoba,Pine,Pin,Private land,Terres privées,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Spruce,Épinette,Provincial land,Terres provinciales,5854,a,5854,a
2007,2007,MB,Manitoba,Manitoba,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Fir,Sapin,Private land,Terres privées,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Pine,Pin,Provincial land,Terres provinciales,988,a,988,a
2007,2007,SK,Saskatchewan,Saskatchewan,Pine,Pin,Private land,Terres privées,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Provincial land,Terres provinciales,14303,a,14303,a
2007,2007,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Private land,Terres privées,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,2,a,2,a
2007,2007,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2007,2007,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,30176,a,30176,a
2007,2007,AB,Alberta,Alberta,Pine,Pin,Private land,Terres privées,,u,,u
2007,2007,AB,Alberta,Alberta,Spruce,Épinette,Provincial land,Terres provinciales,41416,a,41416,a
2007,2007,AB,Alberta,Alberta,Spruce,Épinette,Private land,Terres privées,,u,,u
2007,2007,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,AB,Alberta,Alberta,Fir,Sapin,Private land,Terres privées,,u,,u
2007,2007,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,6,a,6,a
2007,2007,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2007,2007,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2007,2007,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,84,a,84,a
2007,2007,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2007,2007,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,AB,Alberta,Alberta,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2007,2007,BC,British Columbia,Colombie-Britannique,Pine,Pin,Provincial land,Terres provinciales,122429,r,122429,r
2007,2007,BC,British Columbia,Colombie-Britannique,Pine,Pin,Private land,Terres privées,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Provincial land,Terres provinciales,47135,r,47135,r
2007,2007,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Private land,Terres privées,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Provincial land,Terres provinciales,1373,r,1373,r
2007,2007,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Private land,Terres privées,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,16116,r,16116,r
2007,2007,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Private land,Terres privées,50,r,50,r
2007,2007,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,15160,r,15160,r
2007,2007,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,412,r,412,r
2007,2007,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,13,r,13,r
2007,2007,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land,Terres privées,0,r,0,r
2007,2007,YK,Yukon,Yukon,Pine,Pin,Provincial land,Terres provinciales,50,a,50,a
2007,2007,YK,Yukon,Yukon,Pine,Pin,Private land,Terres privées,0,a,0,a
2007,2007,YK,Yukon,Yukon,Spruce,Épinette,Provincial land,Terres provinciales,0,a,0,a
2007,2007,YK,Yukon,Yukon,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2007,2007,YK,Yukon,Yukon,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,YK,Yukon,Yukon,Fir,Sapin,Private land,Terres privées,0,a,0,a
2007,2007,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2007,2007,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2007,2007,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2007,2007,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2007,2007,YK,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,YK,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Private land,Terres privées,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Provincial land,Terres provinciales,7,e,7,e
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Private land,Terres privées,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Private land,Terres privées,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Federal land,Terres fédérales,,u,,u
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
